Brand,Device,Manufacturer,Model Name,RAM (TotalMem),Form Factor,System on Chip,GPU,Screen Sizes,Screen Densities,ABIs,Android SDK Versions,OpenGL ES Versions,Install base
PrismPlus,SW4H_FF,PRISMPLUS,PrismPlus 4K Pro Android TV,1766MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
INVES,nagata,Invens,Spain,1486MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
SHARP,meguro,Sharp,BG/BE/CG,952MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
XTREME,sunnyvale,Xtreme,XTREME AI TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
BenQ,redwood,BenQ,Smart TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
Toshiba,huangshan,Toshiba,huangshan_emT,2062MB,TV,Mediatek t30,2x ARM Mali G52 (800 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
AgileTV,dwt765mm,Technicolor,Agile TV,1512MB,TV,Marvell BG4-CT,,1080x1920,320,armeabi;armeabi-v7a,28,3.2,0
Claro,B866V2_V1_0_0,Claro,B866V2,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
IndiHome,B860HV5_Telkom,IndiHome,B860H V5.0,2087MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
SFR,DV8219,SFR.fr,FR,2085MB,TV,Amlogic AMLS905X,3x ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Funai,cocina,Philips,PHILIPS TV,1921MB,TV,MStar T12,ARM Mali T820 (550 MHz),1080x1920,320,arm64-v8a;armeabi;armeabi-v7a,26,3.2,0
eSTREAM4K,SEI500L,LLA,Orion,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,28,3.2,0
KALLEY,R3,Kalley,R3,1610MB,TV,Realtek RTD2841A,2x ARM Mali G31 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
Syinix,beaudry,Syinix,43A51,1073MB,TV,Realtek RTD2841A,2x ARM Mali G31 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
Theham,huangshan,THEHAM,huangshan_theham,2033MB,TV,Mediatek t30,2x ARM Mali G52 (800 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
BAUHN,longshan,Bauhn,Smart TV,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
Infiniton,bangbae,MTC,Infiniton,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
SKYLIFE,MA5000,SkyLife,MA5000,2926MB,TV,Realtek RTD1319,2x ARM Mali G31 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
BANANA,zhongshan,KTCtv,Banana,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
POLAROID,GMP,Polaroid,SMX4K,2086MB,TV,Amlogic AMLS905Y2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
ADMIRAL,sunnyvale,Admiral Overseas Corporation,ADMIRAL TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
eSTREAM4K,SEI500TV,eSTREAM 4K,Pyxis,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
Get,dciw387get,Get,Get Box,1830MB,TV,Broadcom BCM7271,,1080x1920,320,armeabi;armeabi-v7a,30,3.1,0
Technicolor,uie4027lgu,LGU+,U+tv UHD3,1995MB,TV,Marvell BG5-CT,Imagination Tech PowerVR GE8310 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
HKC,gangbyeon,HKC Elec,4K Smart TV,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Profilo,tamachi,Profilo,Turkey,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
POLYTRON,mateo,Polytron,Smart TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
GGuard,shibuya,G-Guard,G GuardTV,947MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
ORCA,yeongdeungpo,ORCA,Kuwait,1416MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
MINISTER,R1,Minister,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Philips,sindap,Philips,Smart TV,1416MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
KIVI,zhongshan,Kivi,KIVI,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
VISTA,zhongshan,KTCtv,VISTA,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
Ematic,DV8235,Ematic,AGT419,2085MB,TV,Amlogic AMLS905X,3x ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
SCHNEIDER,R1,SCHNEIDER,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Xiaomi,aquaman,Xiaomi,Mi TV Stick,1028MB,TV,Amlogic AMLS805Y,3x ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
iSTAR,barking,iSTAR,55N218UIS,1610MB,TV,Realtek RTD2851A,2x ARM Mali G31 (700 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
Sharp,SW4H_FF,Sharp,SHARP Android TV,1766MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
SMART-TECHNOLOGY,zhongshan,Smart-Tech TV,SMART TEcHNOLGY,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
globe_ATV,globe_na,Skyworth,North America,1436MB,TV,Mediatek MT5596,,1080x1920,320,armeabi;armeabi-v7a,26,3.2,0
Haier,hongik,Haier,Haier Android TV,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Profilo,yeongdeungpo,Profilo,Turkey,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Witooth,sindorim,Witooth,UHD Android TV,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
StarHub,NVSH800H1,StarHub,StarHub TV+ Box (Innopia),1525MB,TV,Marvell BG5-CT,Imagination Tech PowerVR GE8310 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
UD,redwood,UD (EU),Smart TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
NOBLEX,sunnyvale,Noblex,NOBLEX Smart TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
FAVORITT,R4,FAVORITT,R4,2147MB,TV,Realtek RTD2851M,3x ARM Mali 470 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
SkyLife,KSTB6165,SkyLife,KSTB6165,1908MB,TV,Realtek RTD1319,2x ARM Mali G31 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
Homeplustv,HCA6010,Homeplustv,HCA6010,1875MB,TV,Realtek RTD1319,2x ARM Mali G31 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
Vsmart,samseong,Vsmart,VINATV 4K,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Hisense,hamamatsucho,Hisense,fushan_sa,952MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
PANASONIC,R3,Panasonic,R3,1610MB,TV,Realtek RTD2841A,2x ARM Mali G31 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
skyworth,shibuya,Skyworth,APAC 2K TV,948MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Truevisions,HP42F,truevisions,SKWAMX3,2084MB,TV,Amlogic AMLS905X3,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
JVC,sugamo,JVC,JVC,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
ctc,sti6130d353,"CHUBU TELECOMMUNICATIONS CO.,INC",STI6130C,2031MB,TV,Amlogic AMLS905Y2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,31,3.2,0
DORA,R1,DORA,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
QBELL,nippori,QBell,EU,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
ACONATIC,R1,Aconatic,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Toshiba,hamamatsucho,Toshiba,fushan_euT,952MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Echolink,shinagawa,Echolink,Echolink TV,952MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
VBox,DTP9539,VBox,XTi,1947MB,TV,HiSilicon hi3798mv200,ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,26,3.1,0
LLOYD,SW6H,LLOYD,LLOYD 4K SMART TV,1850MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
DNA,m393gena,DNA,DNA Hubi 2.0,2770MB,TV,Broadcom BCM72180,,1080x1920,320,armeabi;armeabi-v7a,29,3.1,0
ebox,diw387eb,eBox,Ebox,1806MB,TV,Broadcom BCM7271,,1080x1920,320,armeabi;armeabi-v7a,28,3.1,0
CHALLENGER,R1,Challenger,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
GRUNDIG,sinchon,Grundig,Grundig Android TV,1416MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Amino,Amigo7xcCN,Aminocom,Amigo7xcCN,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
POLAROID,R1,Polaroid,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Haier,SW4H_FF,Haier,OLED TV S9,1765MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
Sony,BRAVIA_VU31_2K,Sony,BRAVIA_VU3.1,1610MB,TV,Realtek RTD2873A,2x ARM Mali G31 (700 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
MULTILASER,martin,Multilaser,Brazil,962MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
BROOKSTONE,R1,SCBC TV,ATV R1,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
EVVOLI,R4,Evvoli,R4,2147MB,TV,Realtek RTD2851M,3x ARM Mali 470 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
VNPTTechnology,vnptt_smb_v2x,VNPT Technology,VNPT SmartBox 2x,1039MB,TV,Amlogic AMLS805X,3x ARM Mali 450 (750 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
VIVAX,stanford,Vivax,VIVAX,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
GlobeStreamwatch,SEI530G,Globe Streamwatch,SEI530G,2083MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
SCHNEIDER,komagome,SCHNEIDER,SCHNEIDER,953MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
JVC,osaki,JVC,Smart TV,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
ALHAFIDH,R1,Alhafidh,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
MAGICworld,longshan,MAGICworld,Smart TV,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
KDDI,C02AS5,KDDI,Cableplus STB-2,2584MB,TV,Broadcom BCM7278,,1080x1920,320,armeabi;armeabi-v7a,30,3.1,0
iSTAR,beaudry,iSTAR,43N218FIS,1073MB,TV,Realtek RTD2841A,2x ARM Mali G31 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
SABA,longshan,SABA,Smart TV,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
HAKO,GMP,HAKO,HAKO mini,2086MB,TV,Amlogic AMLS905Y2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
globe_ATV,globe_eu,Skyworth,Europe,1436MB,TV,Mediatek MT5596,,1080x1920,320,armeabi;armeabi-v7a,26,3.2,0
AIWA,R4,Aiwa,R4,2147MB,TV,Realtek RTD2851M,3x ARM Mali 470 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
SANSUI,shibuya,Sansui TV,SANSUITV,948MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
HOT,VSB3918_ALT_ME,HOT (il),HOT ONE,2009MB,TV,Broadcom BCM72178,,1080x1920,320,armeabi;armeabi-v7a,30,3.1,0
BLAUPUNKT,stanford,Blaupunkt,Blaupunk,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
JVC,ikebukuro,JVC,LT-32N3115A,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
CHALLENGER,zhongshan,Challenger,challenger,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
eroc,BOS,eroc,F1,1036MB,TV,Amlogic AMLS805X2,3x ARM Mali 450 (750 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
VISION,MediaBox_B866V2,Vision,B866V2,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
MOBI-Buckeye,SEI800MOBI,EVOFORCE1,USA,2084MB,TV,Amlogic AMLS905X4,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
DishTV,STB,DishTV-NZ,A7070,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,28,3.2,0
POLYTRON,PDB_F2,Polytron,PDB-F2,2104MB,TV,Amlogic AMLS905X,3x ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Smarttech,martin,Smart-Tech TV,EU、UK、AP,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
EKO,guandu,EKO,"AUSTRALIA, EU, JAPAN, MIDDLE EAST",1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
BOREAL,R1,BOREAL,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
KTC,hongkong,KTCtv,EcoTV Plus A,1876MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
Xiaomi,nino,Xiaomi,MiTV,1920MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
PANASONIC,R4,Panasonic,R4,2147MB,TV,Realtek RTD2851M,3x ARM Mali 470 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
Panasonic,SW4H_FF,Panasonic,4KTV-0SUF,1766MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
Algar,GIU6770,Algar,GIU6770,1948MB,TV,HiSilicon hi3798mv200,ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
MECOOL,KM9PRO,Mecool,KM9PRO,2084MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
SHARP,guro,Sharp,4T-C60BK2UD,1416MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
RCA,kanda,RCA,Smart TV,947MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
TD_SYSTEMS,tamachi,TD SYSTEMS,Android TV,952MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Dynalink,sti6130d350,Dynalink,TV stick,2031MB,TV,Amlogic AMLS905Y2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,31,3.2,0
indurama,SW4H,Indurama,indurama 4K TV,1766MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
Panasonic,kadoma,Panasonic,POE-SMB400-PS1,1948MB,TV,HiSilicon hi3798cv200,ARM Mali T720 (675 MHz),1080x1920,320,armeabi;armeabi-v7a,26,3.1,0
EKO,yeongdeungpo,EKO,Australia,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
KT,MA4100,Korea Telecom,MA4100,3138MB,TV,Amlogic AMLS905X4,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
ZooomTV,DV8529-T2_S2-KSI,ZooomTV,OrbitMall,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,28,3.2,0
TrueIDTV,SEI600TID,TrueIDTV,T3AMX3,2083MB,TV,Amlogic AMLS905X3,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
ccc,ts302,CCC,AirStick 4K,2084MB,TV,Amlogic AMLS912,ARM Mali T820 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,3.2,0
ETOE,YUL,ETOE,D1221,2085MB,TV,Amlogic AMLS905Y4,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
MTS,B866_MTS_IPTV,MTS (RU),B866,2104MB,TV,Amlogic AMLS905X,3x ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Tesla,yeongdeungpo,Tesla,EU,1416MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
itel,ikebukuro,Itel,G4310IE,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
SINGER,R3,Singer,R3,1610MB,TV,Realtek RTD2841A,2x ARM Mali G31 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
LLOYD,R1,LLOYD,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
POLAROID,redwood,Polaroid,G5N,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
REGZA,YYT,REGZA,RSG-11B,2087MB,TV,Amlogic AMLS905Y4,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
HOTWIRE,uiw4054hwc,HOTWIRE,Fision TV Plus,3789MB,TV,Broadcom BCM7218,,1080x1920,320,armeabi;armeabi-v7a,29,3.1,0
google,titan-p1,,,4MB,TV,unknown,,720x1280,160,armeabi;armeabi-v7a,29,3.2,0
SANSUI,stanford,Sansui,Sansui Smart TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
Kogan,nippori,Kogan,Australia,952MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
SHARP,takao,Sharp,SHARP FHD TV,952MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
EVVOLI,R2,Evvoli,Android TV,2147MB,TV,Realtek RTD2851,3x ARM Mali 470 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
THOMSON,R3,Thomson,R3,1610MB,TV,Realtek RTD2841A,2x ARM Mali G31 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
Epson,sti6202d101,Epson,EH-LS800,2085MB,TV,Amlogic AMLT962E2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
INVES,tamachi,Inves,Spain,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
NETTV,SEI500NTV,NETTV,NETTV,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
Panasonic,SW6H,Panasonic,4KTV-3SUF,1850MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,160,armeabi;armeabi-v7a,30,3.2,0
ARRIS,VIP7020_YouSee,YouSee,YouSee Streamer,2086MB,TV,Amlogic AMLS905Y4,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
DYON,stanford,Dyon,Dyon,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
STC,SEI560STC,stc myhome,myHome,2086MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
VIVAX,zhongshan,Vivax,VIVAX,1874MB,TV,Mediatek t31,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
ASTEX,lasalle,ASTEX,ASTEX 2K Android,1073MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
SKB,INTEKS20SI,SK broadband,SMART3,3136MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
HYUNDAI,nippori,Hyundai,Ecuador,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Britania,sunnyvale,Britania,Britania Smart TV,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
VOO,DV8220,Voo,DV8220,2104MB,TV,Amlogic AMLS905X,3x ARM Mali 450 (750 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
RCA,ueno,RCA,Smart TV,953MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
Ooredoo,diw387oor,Ooredoo,Ooredoo TV,1810MB,TV,Broadcom BCM7271,,1080x1920,320,armeabi;armeabi-v7a,26,3.1,0
DAEWOO,pioneer,Daewoo,4K Smart TV,1829MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
Philips,PH7M_LT_5596,Philips,4K OLED TV powered by Android,1959MB,TV,Mediatek MT5596,,1080x1920,320,armeabi;armeabi-v7a,26,3.2,0
NOKIA,R1,Nokia,Android TV,1610MB,TV,Realtek RTD2841,2x ARM Mali 470 (600 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
ASG,SW4H,Asanzo,Asanzo,1766MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
POLAROID,R2,Polaroid,Android TV,2147MB,TV,Realtek RTD2851,3x ARM Mali 470 (600 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
ZENOS,kenton,ZENOS,ZENOS 4K Android TV,1610MB,TV,Realtek RTD2851A,2x ARM Mali G31 (700 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
MARCEL,yeongdeungpo,Marcel,EU,1416MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
Polytron,osaki,Polytron,Polytron 2K AI Smart TV,951MB,TV,MStar T16,ARM Mali 470 (550 MHz),720x1280,213,armeabi;armeabi-v7a,28,2,0
YASIN,bangbae,Yasin,Yasin,1416MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
BLACKLINE,R3,BLACKLINE,R3,1610MB,TV,Realtek RTD2841A,2x ARM Mali G31 (600 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
Truvii,seocho,truvii,Truvii,1402MB,TV,MStar T22,ARM Mali 470 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,28,2,0
EKO,stanford,EKO,Eko,956MB,TV,Mediatek t56,ARM Mali G31 (550 MHz),720x1280,213,armeabi;armeabi-v7a,30,3.2,0
DIRECTV,HP40A,DIRECTV,OTT-01,2083MB,TV,Amlogic AMLS905X2,2x ARM Mali G31 (850 MHz),1080x1920,320,armeabi;armeabi-v7a,29,3.2,0
POLYTRON,pioneer,Polytron,4K Smart TV,1964MB,TV,Mediatek t32,ARM Mali G52 (550 MHz),1080x1920,320,armeabi;armeabi-v7a,30,3.2,0
Xiaomi,magnolia,Xiaomi,MiTV,1039MB,TV,Amlogic AMLT962,,720x1280,213,armeabi;armeabi-v7a,28,2,0
